Title,Description,Link,Site,Label
إعادة تشكيل مركز التحكيم الرياضي السعودي,أصدر الأمير عبدالعزيز بن تركي الفيصل، رئيس اللجنة الأولمبية والبارالمبية السعودية يوم الأحد، قرارا بإعادة تشكيل مركز التحكيم الرياضي السعودي.وجاء في ...,https://www.alarabiya.net//sport/saudi-sport/2022/03/07/اعادة-تشكيل-مركز-التحكيم-الرياضي-السعودي,Al-Arabiya,Sport
"أتلتيكو يعبر بيتيس بثلاثية ويعود لـ ""الرابع""",ضاعف أتلتيكو مدريد من جراح مضيفه ريال بيتيس، وتقدم للمركز الرابع في جدول ترتيب الدوري الإسباني لكرة القدم المؤهل لبطولة دوري أبطال أوروبا في الموسم ...,https://www.alarabiya.net//sport/international-sport/2022/03/07/أتلتيكو-يعبر-بيتيس-بثلاثية-ويعود-لـ-الرابع-,Al-Arabiya,Sport
"تسعة التقوا قبل ""الكلاسيكو"" في ثلاث قارات",يتجدد اللقاء للمرة الأولى بين ستة لاعبين من الهلال ولاعبين من اتحاد جدة بالإضافة إلى مدربهما الروماني كوزمين كونترا، في الملاعب السعودية بعدما التقوا ...,https://www.alarabiya.net//sport/2022/03/06/تسعة-التقوا-قبل-الكلاسيكو-في-ثلاث-قارات,Al-Arabiya,Sport
"""الانضباط"" تحرم النصر من جماهيره أمام الفيحاء",أصدرت لجنة الانضباط والأخلاق التابعة للاتحاد السعودي لكرة القدم يوم الأحد، عدة قرارات انضباطية لعدد من الأندية بعد نهاية الجولة الماضية.وقررت لجنة ...,https://www.alarabiya.net//sport/saudi-sport/2022/03/07/-الانضباط-تحرم-النصر-من-جماهيره-أمام-الفيحاء,Al-Arabiya,Sport
إعلان مواعيد مباريات نصف نهائي كأس الملك,أعلنت لجنة المسابقات التابعة للاتحاد السعودي لكرة القدم يوم الأحد، مواعيد مباريات نصف نهائي كأس الملك التي ستقام في أبريل المقبل.وكانت أندية الاتحاد ...,https://www.alarabiya.net//sport/saudi-sport/2022/03/06/اعلان-مواعيد-مباريات-نصف-نهائي-كأس-الملك,Al-Arabiya,Sport
ياستريمسكا تتبرع بجائزتها من بطولة ليون للتنس لبلدها أوكرانيا,انتهت مسيرة ديانا ياستريمسكا في بطولة ليون المفتوحة للتنس بالخسارة في المباراة النهائية يوم الأحد لكن اللاعبة الأوكرانية قالت إنها ستتبرع بجائزتها ...,https://www.alarabiya.net//sport/2022/03/06/ياستريمسكا-تتبرع-بجائزتها-من-بطولة-ليون-للتنس-لبلدها-أوكرانيا,Al-Arabiya,Sport
هدف موراتا يعزز آمال يوفنتوس في المربع الذهبي,أحرز ألفارو موراتا هدفا في الشوط الأول ليمنح يوفنتوس الفوز 1-صفر على ضيفه سبيتسيا يوم الأحد وإحكام قبضته على المركز الرابع بدوري الدرجة الأولى ...,https://www.alarabiya.net//sport/2022/03/06/هدف-موراتا-يعزز-آمال-يوفنتوس-في-المربع-الذهبي,Al-Arabiya,Sport
دي بروين ومحرز يقودان سيتي لفوز كبير في ديربي مانشستر,كسر اللاعب الجزائري الدولي رياض محرز حاجز النحس في مواجهاته أمام مانشستر يونايتد وسجل هدفين رائعين ليشارك في قيادة فريقه مانشستر سيتي بديربي المدينة ...,https://www.alarabiya.net//sport/2022/03/06/دي-بروين-ومحرز-يقودان-سيتي-لفوز-كبير-في-ديربي-مانشستر,Al-Arabiya,Sport
تبديلات تشافي تمنح برشلونة فوزاً صعباً على إلتشي,حطم برشلونة عناد مضيفه إلتشي، وواصل صحوته في بطولة الدوري الإسباني لكرة القدم، بعدما قلب تأخره صفر - 1 إلى انتصار ثمين ومستحق 2 - 1، يوم الأحد، في ...,https://www.alarabiya.net//sport/2022/03/06/تبديلات-تشافي-تمنح-برشلونة-فوزا-صعبًا-على-التشي-,Al-Arabiya,Sport
"أرسنال يتمسك بمقاعد ""الأبطال"" بفوز صعب على واتفورد",واصل أرسنال انطلاقته الجيدة في الموسم الحالي وانتزع الفريق المركز الرابع في الدوري الإنجليزي لكرة القدم بفوزه الثمين 3 - 2 على مضيفه واتفورد يوم الأحد ...,https://www.alarabiya.net//sport/international-sport/2022/03/06/أرسنال-يتمسك-بمقاعد-الأبطال-بفوز-صعب-على-واتفورد,Al-Arabiya,Sport
"ديوكوفيتش يعرض مساعدة مالية لستاخوفسكي ""المقاتل"" في أوكرانيا",وعد الصربي نوفاك ديوكوفيتش، المصنف ثانياً عالمياً، يوم الأحد بتقديم مساعدة مالية إلى لاعب كرة المضرب السابق الأوكراني سيرغي ستاخوفسكي المنضم إلى جيش ...,https://www.alarabiya.net//sport/2022/03/06/ديوكوفيتش-يعرض-مساعدة-مالية-لستاخوفسكي-الذي-يقاتل-في-أوكرانيا,Al-Arabiya,Sport
لأول مرة منذ 8 أعوام.. اتحاد جدة يدخل متفوقاً على الهلال,يدخل اتحاد جدة مواجهة نظيره الهلال في دوري كأس محمد بن سلمان وهو متفوقًا في جدول الترتيب للمرة الأولى منذ عام 2014 وتحديدًا منذ 2654 يومًا.ويلتقي ...,https://www.alarabiya.net//sport/2022/03/06/لأول-مرة-منذ-8-أعوام-اتحاد-جدة-يدخل-متفوقاً-على-الهلال,Al-Arabiya,Sport
"كيتا: الاتحاد لم يحسم الدوري بعد.. و""صناعة"" المنتشري أجمل ذكرياتي",أكد الغيني الحسن كيتا مهاجم اتحاد جدة السابق أن فريقه لم يحسم دوري كأس محمد بن سلمان للمحترفين بعد مؤكدًا على أن محمد نور هو أفضل لاعب زامله في ...,https://www.alarabiya.net//sport/2022/03/06/كيتا-الاتحاد-لم-يحسم-الدوري-بعد-و-أسيست-المنتشري-أجمل-ذكرياتي,Al-Arabiya,Sport
لابورتا: لا توجد مفاوضات مع هالاند,"أكد خوان لابورتا رئيس نادي برشلونة الإسباني أنه لم يتفاوض مع بروسيا دورتموند الألماني بشأن ضم مهاجم الفريق إيرلينغ هالاند.ونشرت صحيفة ""ماركا"" ...",https://www.alarabiya.net//sport/2022/03/06/لابورتا-لا-توجد-مفاوضات-مع-هالاند-,Al-Arabiya,Sport
بوكتينيو: مستوى باريس سان جيرمان سيختلف أمام ريال مدريد,اعترف الأرجنتيني ماوريسيو بوكتينيو المدير الفني لباريس سان جيرمان بأن هزيمة فريقه على ملعب نيس بهدف دون رد يوم السبت بالدوري الفرنسي لكرة القدم، تعود ...,https://www.alarabiya.net//sport/2022/03/06/بوكتينيو-مستوى-باريس-سان-جيرمان-سيختلف-أمام-ريال-مدريد,Al-Arabiya,Sport
رئيس المريخ: التحكيم ظلمنا أمام الأهلي,أكد حازم مصطفى رئيس مجلس إدارة نادي المريخ السوداني أن فريقه قدم مباراة كبيرة أمام النادي الأهلي المصري ضمن مباريات دوري أبطال إفريقيا رغم الخسارة 2-3 ...,https://www.alarabiya.net//sport/2022/03/06/رئيس-المريخ-التحكيم-ظلمنا-أمام-الأهلي-,Al-Arabiya,Sport
إريكسن: الأمور تصبح أسهل بمرور الوقت,أكد النجم الدنماركي كريستيان إريكسن أن الأمور تصبح أسهل يوما بعد يوم، وذلك عقب تسجيل ظهوره الأول كأساسي مع فريقه الجديد برنتفورد في الدوري الإنجليزي ...,https://www.alarabiya.net//sport/2022/03/06/اريكسن-الأمور-تصبح-أسهل-بمرور-الوقت,Al-Arabiya,Sport
تعليق الدوري المكسيكي بعد إصابة 22 مشجعًا في مباراة,كشفت مصادر رسمية أن 22 شخصا على الأقل أصيبوا يوم السبت في شجار بين المشجعين خلال مباراة في الدوري المكسيكي لكرة القدم توقفت في كويريتارو (وسط).وأعلنت ...,https://www.alarabiya.net//sport/2022/03/06/تعليق-الدوري-المكسيكي-بعد-اصابة-22-مشجعًا-في-مباراة,Al-Arabiya,Sport
ريال مدريد يستعد لباريس برباعية سوسييداد,احتفل فريق ريال مدريد بمرور 120 عاما على تأسيس ناديه وقلب تأخره بهدف نظيف إلى فوز كبير 4 - 1 على ريال سوسييداد يوم السبت في المرحلة السابعة والعشرين ...,https://www.alarabiya.net//sport/international-sport/2022/03/06/ريال-مدريد-يستعد-لباريس-برباعية-سوسييداد,Al-Arabiya,Sport
نيس يهزم باريس سان جيرمان في قمة الجولة,تلقى باريس سان جيرمان لطمة قوية قبل مباراته الأوروبية المهمة أمام ريال مدريد، وسقط الفريق في فخ الهزيمة صفر - 1 أمام مضيفه نيس يوم السبت في المرحلة ...,https://www.alarabiya.net//sport/international-sport/2022/03/06/نيس-يهزم-باريس-سان-جيرمان-في-قمة-الجولة,Al-Arabiya,Sport
نيوكاسل.. 8 مباريات دون هزيمة واقتراب من البقاء,واصل نادي نيوكاسل يونايتد الإنجليزي نتائجه الإيجابية منذ مطلع العام الحالي بعد وصوله إلى الفوز الخامس في 8 مباريات ليقترب من ضمان البقاء في بطولة ...,https://www.alarabiya.net//sport/international-sport/2022/03/06/نيوكاسل-8-مباريات-دون-هزيمة-واقتراب-من-البقاء-,Al-Arabiya,Sport
